"","t","y","seq","sign"
"9737",5,2.49914938660828,812,0
"9738",6,3.85148217668898,812,0
"9739",7,3.02167101740568,812,0
"9740",8,3.5556623781841,812,0
"9741",9,3.92456134766007,812,0
"9742",10,1.83928627530794,812,0
"9743",11,-0.15655154744353,812,0
"9744",12,-0.526104876576587,812,0
"9745",1,0,813,1
"9746",2,-1.05257291832923,813,1
"9747",3,-0.790862919064445,813,1
"9748",4,-1.06558760657265,813,1
"9749",5,-1.43647401151606,813,1
"9750",6,1.20846532804939,813,1
"9751",7,2.66789543708748,813,1
"9752",8,3.8033696789119,813,1
"9753",9,2.35060651515854,813,1
"9754",10,3.45958807360871,813,1
"9755",11,3.19784840098359,813,1
"9756",12,2.63543370863822,813,1
"9757",1,0,814,1
"9758",2,-1.00304116299491,814,1
"9759",3,-2.38659514164945,814,1
"9760",4,-2.05023775188577,814,1
"9761",5,-3.03276488502474,814,1
"9762",6,-3.53698697405391,814,1
"9763",7,-5.2947458190357,814,1
"9764",8,-7.37935341051277,814,1
"9765",9,-8.37749985311263,814,1
"9766",10,-8.75007442768849,814,1
"9767",11,-8.68093424262228,814,1
"9768",12,-9.39731962482325,814,1
"9769",1,0,815,0
"9770",2,-0.433282170013489,815,0
"9771",3,-1.02902388996924,815,0
"9772",4,-1.03994091561349,815,0
"9773",5,-1.08638908499734,815,0
"9774",6,-2.06666011981718,815,0
"9775",7,-2.01720872281835,815,0
"9776",8,-0.580781224612052,815,0
"9777",9,-0.93258355226933,815,0
"9778",10,-0.94466485404096,815,0
"9779",11,-1.08476711568488,815,0
"9780",12,-1.49641831702398,815,0
"9781",1,0,816,1
"9782",2,-0.510741077934671,816,1
"9783",3,-0.215004909074131,816,1
"9784",4,-0.0775001064020719,816,1
"9785",5,-0.627221760987655,816,1
"9786",6,-0.392552963197892,816,1
"9787",7,-1.3530270398591,816,1
"9788",8,-0.26317325302143,816,1
"9789",9,0.825074176527167,816,1
"9790",10,1.92407278489251,816,1
"9791",11,1.20157349795676,816,1
"9792",12,1.65555641906583,816,1
"9793",1,0,817,0
"9794",2,0.30563444621542,817,0
"9795",3,0.709015943668351,817,0
"9796",4,1.23858593210227,817,0
"9797",5,0.982766543992135,817,0
"9798",6,-0.371981534222082,817,0
"9799",7,-1.33087275762442,817,0
"9800",8,-0.376376398360942,817,0
"9801",9,-0.662626672437676,817,0
"9802",10,0.555893093466394,817,0
"9803",11,-0.217930780289333,817,0
"9804",12,0.606580721533527,817,0
"9805",1,0,818,1
"9806",2,-0.531379210854697,818,1
"9807",3,-1.38902684490734,818,1
"9808",4,-2.48259825971138,818,1
"9809",5,-1.62502580174932,818,1
"9810",6,-0.273761042998199,818,1
"9811",7,-0.421948820651425,818,1
"9812",8,0.573819329557709,818,1
"9813",9,1.83532526988657,818,1
"9814",10,1.71287350757859,818,1
"9815",11,0.96574349308911,818,1
"9816",12,1.9024560995493,818,1
"9817",1,0,819,1
"9818",2,0.0498426208350825,819,1
"9819",3,1.46292508214215,819,1
"9820",4,0.617260981248455,819,1
"9821",5,0.599853006264989,819,1
"9822",6,0.171830491129994,819,1
"9823",7,1.19460948506625,819,1
"9824",8,-0.320977022168878,819,1
"9825",9,-1.0911933496937,819,1
"9826",10,-1.92525016675541,819,1
"9827",11,-1.58832754670078,819,1
"9828",12,-3.14106139817585,819,1
"9829",1,0,820,0
"9830",2,1.1833027646993,820,0
"9831",3,2.08748188995847,820,0
"9832",4,2.25381019087309,820,0
"9833",5,2.1665592979556,820,0
"9834",6,1.14029559017625,820,0
"9835",7,0.536994707934763,820,0
"9836",8,0.553327410622597,820,0
"9837",9,-1.45029855316781,820,0
"9838",10,-0.891015081998755,820,0
"9839",11,0.802949440330747,820,0
"9840",12,2.07262455349623,820,0
"9841",1,0,821,0
"9842",2,0.306813435678165,821,0
"9843",3,-0.267429908035879,821,0
"9844",4,-0.597628384756033,821,0
"9845",5,0.623181025665129,821,0
"9846",6,2.00230762321208,821,0
"9847",7,0.690664409119181,821,0
"9848",8,1.36027964797021,821,0
"9849",9,0.607452619063038,821,0
"9850",10,-1.04105771997907,821,0
"9851",11,-3.61995524803413,821,0
"9852",12,-4.18901100727579,821,0
"9853",1,0,822,0
"9854",2,0.813515878514853,822,0
"9855",3,1.75145663000638,822,0
"9856",4,3.76469520307622,822,0
"9857",5,2.90073562008054,822,0
"9858",6,0.845965073965445,822,0
"9859",7,-0.069367705302197,822,0
"9860",8,0.0339820063787616,822,0
"9861",9,-0.424766766842724,822,0
"9862",10,0.347517372804499,822,0
"9863",11,-1.47726399663203,822,0
"9864",12,0.795918729517255,822,0
"9865",1,0,823,1
"9866",2,2.64645802387108,823,1
"9867",3,3.79995431399904,823,1
"9868",4,2.47375020183299,823,1
"9869",5,3.09730270720624,823,1
"9870",6,2.34759423991523,823,1
"9871",7,0.507241648756173,823,1
"9872",8,-1.34493681278078,823,1
"9873",9,-0.569150284476696,823,1
"9874",10,-2.24694028936149,823,1
"9875",11,-2.48714981441344,823,1
"9876",12,-5.95377679920609,823,1
"9877",1,0,824,1
"9878",2,0.0858613460565755,824,1
"9879",3,-0.242914932625911,824,1
"9880",4,0.34640636326823,824,1
"9881",5,0.678103218816806,824,1
"9882",6,0.588230489681932,824,1
"9883",7,2.21983415245065,824,1
"9884",8,4.21902362661501,824,1
"9885",9,4.290924703555,824,1
"9886",10,4.98236320859419,824,1
"9887",11,5.55973246127058,824,1
"9888",12,4.81269950958701,824,1
"9889",1,0,825,1
"9890",2,0.381035957252007,825,1
"9891",3,-2.53869368092098,825,1
"9892",4,-2.18073723241896,825,1
"9893",5,-2.5721139487232,825,1
"9894",6,-3.98087302315244,825,1
"9895",7,-3.47542149936495,825,1
"9896",8,-4.26394804586231,825,1
"9897",9,-5.2656120908262,825,1
"9898",10,-4.21885537344579,825,1
"9899",11,-3.88761526707854,825,1
"9900",12,-3.7320708087644,825,1
"9901",1,0,826,1
"9902",2,1.88936029493582,826,1
"9903",3,4.02979800607614,826,1
"9904",4,4.54349849792689,826,1
"9905",5,6.59356027234772,826,1
"9906",6,6.43904635334447,826,1
"9907",7,7.01425440532675,826,1
"9908",8,7.48218625960413,826,1
"9909",9,7.65238531832082,826,1
"9910",10,8.64437952270472,826,1
"9911",11,8.48308825182924,826,1
"9912",12,10.2856756904903,826,1
"9913",1,0,827,0
"9914",2,0.731460808234723,827,0
"9915",3,1.14413984099267,827,0
"9916",4,3.02204256964903,827,0
"9917",5,3.8915288251939,827,0
"9918",6,3.32656810721442,827,0
"9919",7,2.82435604347305,827,0
"9920",8,1.30882815823646,827,0
"9921",9,1.16882870989823,827,0
"9922",10,1.52255500065195,827,0
"9923",11,0.560882994345768,827,0
"9924",12,0.125588112120493,827,0
"9925",1,0,828,1
"9926",2,1.15052269534643,828,1
"9927",3,2.81951283189763,828,1
"9928",4,2.53957878444195,828,1
"9929",5,0.968191701717071,828,1
"9930",6,2.03505630465925,828,1
"9931",7,2.97720127757947,828,1
"9932",8,2.43578049807468,828,1
"9933",9,2.98000898869052,828,1
"9934",10,2.96724163735724,828,1
"9935",11,3.5713724387719,828,1
"9936",12,3.14295036759896,828,1
"9937",1,0,829,1
"9938",2,0.200808234204971,829,1
"9939",3,-0.783450359796046,829,1
"9940",4,-1.75465228809873,829,1
"9941",5,-2.19786762808556,829,1
"9942",6,-2.05228281700498,829,1
"9943",7,-1.29622458209693,829,1
"9944",8,-3.78912058341482,829,1
"9945",9,-3.75026035256607,829,1
"9946",10,-4.01930413938465,829,1
"9947",11,-3.79477446637907,829,1
"9948",12,-2.39564201232639,829,1
"9949",1,0,830,1
"9950",2,-2.12780387311953,830,1
"9951",3,-0.429541280781295,830,1
"9952",4,-0.130836416676727,830,1
"9953",5,0.579680949800824,830,1
"9954",6,1.72115881998763,830,1
"9955",7,4.07341972938982,830,1
"9956",8,3.10919105853241,830,1
"9957",9,3.7260602356866,830,1
"9958",10,4.17512336783067,830,1
"9959",11,6.03812089646523,830,1
"9960",12,5.21268159352656,830,1
"9961",1,0,831,1
"9962",2,-1.38281512662249,831,1
"9963",3,-1.16885027789078,831,1
"9964",4,-2.37495947526487,831,1
"9965",5,-2.64673703332027,831,1
"9966",6,-2.4366659324824,831,1
"9967",7,-3.745215367026,831,1
"9968",8,-4.55211204844819,831,1
"9969",9,-5.10483432202279,831,1
"9970",10,-3.27782101804255,831,1
"9971",11,-3.98088586364429,831,1
"9972",12,-4.18512658971896,831,1
"9973",1,0,832,1
"9974",2,-0.956512954282065,832,1
"9975",3,0.40538952741561,832,1
"9976",4,0.813270950167029,832,1
"9977",5,-0.500381611320545,832,1
"9978",6,1.18234327998216,832,1
"9979",7,0.770523145485269,832,1
"9980",8,2.43360632842794,832,1
"9981",9,1.7560411358452,832,1
"9982",10,2.43977448991508,832,1
"9983",11,1.89502790359599,832,1
"9984",12,1.08139235616304,832,1
"9985",1,0,833,1
"9986",2,1.26920411055288,833,1
"9987",3,2.60911856252968,833,1
"9988",4,3.70520107628995,833,1
"9989",5,4.01975299352593,833,1
"9990",6,5.08782298555414,833,1
"9991",7,5.13093662061914,833,1
"9992",8,5.28797316890712,833,1
"9993",9,6.96494021877163,833,1
"9994",10,6.99254636147432,833,1
"9995",11,8.21319840653505,833,1
"9996",12,8.29685173195506,833,1
"9997",1,0,834,1
"9998",2,0.933541780360161,834,1
"9999",3,0.889496245832748,834,1
"10000",4,1.47871619540915,834,1
"10001",5,0.928637691543944,834,1
"10002",6,0.449227412931325,834,1
"10003",7,-1.03302468341257,834,1
"10004",8,-1.10366309846021,834,1
"10005",9,-1.25183633594615,834,1
"10006",10,-0.719522962613585,834,1
"10007",11,0.708875981472388,834,1
"10008",12,-0.991190226717624,834,1
"10009",1,0,835,0
"10010",2,0.935375969910477,835,0
"10011",3,1.1375899280852,835,0
"10012",4,1.30281997802989,835,0
"10013",5,0.406176810777317,835,0
"10014",6,0.957946172234224,835,0
"10015",7,1.57587023907306,835,0
"10016",8,2.63027881389413,835,0
"10017",9,1.11033044846779,835,0
"10018",10,0.749881862124194,835,0
"10019",11,0.64297502162537,835,0
"10020",12,1.63001578555101,835,0
"10021",1,0,836,0
"10022",2,-0.431324038363137,836,0
"10023",3,-0.810650219846224,836,0
"10024",4,-0.114864586351324,836,0
"10025",5,-1.02384732717792,836,0
"10026",6,-0.59733761481731,836,0
"10027",7,0.417925844454003,836,0
"10028",8,-0.0114133534767759,836,0
"10029",9,-1.14769066850555,836,0
"10030",10,-1.08617303618797,836,0
"10031",11,-0.716495436774938,836,0
"10032",12,0.596133669378564,836,0
"10033",1,0,837,1
"10034",2,0.165634893146793,837,1
"10035",3,0.0142971200061565,837,1
"10036",4,-1.19322043678838,837,1
"10037",5,-3.13210561221909,837,1
"10038",6,-2.87099097898575,837,1
"10039",7,-4.02448318733693,837,1
"10040",8,-6.20386266967983,837,1
"10041",9,-7.3959108520486,837,1
"10042",10,-8.26516266110914,837,1
"10043",11,-7.2883388371023,837,1
"10044",12,-6.94284057647069,837,1
"10045",1,0,838,1
"10046",2,1.58958421170888,838,1
"10047",3,2.36050919366876,838,1
"10048",4,1.78231793652612,838,1
"10049",5,2.63651270914694,838,1
"10050",6,1.57725151459833,838,1
"10051",7,1.60373939923543,838,1
"10052",8,1.96286421135578,838,1
"10053",9,1.46465025853595,838,1
"10054",10,-0.785980162072374,838,1
"10055",11,-0.903950991968733,838,1
"10056",12,-1.64259111471846,838,1
"10057",1,0,839,1
"10058",2,1.35489042205303,839,1
"10059",3,0.0429215207399947,839,1
"10060",4,0.964255145162567,839,1
"10061",5,1.14966858748145,839,1
"10062",6,0.625788460255705,839,1
"10063",7,2.08560221337653,839,1
"10064",8,2.91009487889374,839,1
"10065",9,2.20153744535338,839,1
"10066",10,3.30059325359428,839,1
"10067",11,4.59143853159551,839,1
"10068",12,4.7133126531871,839,1
"10069",1,0,840,1
"10070",2,0.604380690757084,840,1
"10071",3,0.609753421269129,840,1
"10072",4,1.54353662396351,840,1
"10073",5,0.575632189703148,840,1
"10074",6,1.21443355798709,840,1
"10075",7,-0.720292213691061,840,1
"10076",8,-2.37502389688469,840,1
"10077",9,-3.08847666481026,840,1
"10078",10,-3.14680947184357,840,1
"10079",11,-2.80841395621347,840,1
"10080",12,-3.59702690974933,840,1
"10081",1,0,841,1
"10082",2,-0.98478588743739,841,1
"10083",3,-1.27307774536512,841,1
"10084",4,0.0524974691583282,841,1
"10085",5,0.394107467625188,841,1
"10086",6,1.34386109441487,841,1
"10087",7,2.22953370462201,841,1
"10088",8,3.29055969674845,841,1
"10089",9,6.09502278170498,841,1
"10090",10,5.70396664462336,841,1
"10091",11,5.22421114941655,841,1
"10092",12,6.23759984817865,841,1
"10093",1,0,842,1
"10094",2,-0.533047757007013,842,1
"10095",3,1.29975727746698,842,1
"10096",4,0.964323047039312,842,1
"10097",5,0.737853405036363,842,1
"10098",6,2.72921934800837,842,1
"10099",7,2.04961113130184,842,1
"10100",8,1.18500743069235,842,1
"10101",9,1.2576945586129,842,1
"10102",10,2.71602992309821,842,1
"10103",11,5.292989425568,842,1
"10104",12,4.52013534466101,842,1
"10105",1,0,843,1
"10106",2,0.859710664639268,843,1
"10107",3,-0.503344912510448,843,1
"10108",4,0.154725937951045,843,1
"10109",5,-0.900494860774101,843,1
"10110",6,-1.77802441701724,843,1
"10111",7,-2.75435673615623,843,1
"10112",8,-4.31575354668006,843,1
"10113",9,-4.68302418921876,843,1
"10114",10,-5.83153438544567,843,1
"10115",11,-6.94772380514614,843,1
"10116",12,-6.71216779980417,843,1
"10117",1,0,844,0
"10118",2,-0.599389540313232,844,0
"10119",3,0.585302843239978,844,0
"10120",4,1.48965668930419,844,0
"10121",5,1.10587119679796,844,0
"10122",6,1.84299271088203,844,0
"10123",7,1.58524918929405,844,0
"10124",8,-0.489308841205556,844,0
"10125",9,1.1598989829201,844,0
"10126",10,0.426115575405767,844,0
"10127",11,1.13413223832635,844,0
"10128",12,1.45727630138407,844,0
"10129",1,0,845,1
"10130",2,-0.699745168600741,845,1
"10131",3,-1.62837421140874,845,1
"10132",4,-1.97506383921318,845,1
"10133",5,-2.72860747853138,845,1
"10134",6,-2.32272884573618,845,1
"10135",7,-2.40443303241368,845,1
"10136",8,-1.40022406467913,845,1
"10137",9,-1.12503981647492,845,1
"10138",10,-2.76137266117829,845,1
"10139",11,-3.34729405391944,845,1
"10140",12,-2.63177115087821,845,1
"10141",1,0,846,0
"10142",2,0.669256068997121,846,0
"10143",3,0.285647568377187,846,0
"10144",4,0.421480821478362,846,0
"10145",5,-1.14502041802541,846,0
"10146",6,-0.83136329188955,846,0
"10147",7,-0.204179228605019,846,0
"10148",8,0.244228331578516,846,0
"10149",9,1.26324841209731,846,0
"10150",10,1.35344904512213,846,0
"10151",11,0.512094176193964,846,0
"10152",12,1.4488209241812,846,0
"10153",1,0,847,1
"10154",2,-0.703426508411274,847,1
"10155",3,-2.08436316925001,847,1
"10156",4,-2.33643532071353,847,1
"10157",5,-1.29589712304263,847,1
"10158",6,-1.3492002173095,847,1
"10159",7,-2.6832053430408,847,1
"10160",8,-1.35768509437481,847,1
"10161",9,0.802931231586009,847,1
"10162",10,1.38237171896845,847,1
"10163",11,1.76535323016193,847,1
"10164",12,0.785150713465354,847,1
"10165",1,0,848,0
"10166",2,-0.270517407697494,848,0
"10167",3,-0.512759718808808,848,0
"10168",4,-1.39665459850021,848,0
"10169",5,-0.741448397316448,848,0
"10170",6,-1.72366968778338,848,0
"10171",7,-0.57169723924185,848,0
"10172",8,-1.30625549562711,848,0
"10173",9,-1.91997686095028,848,0
"10174",10,-1.87537627962042,848,0
"10175",11,-0.544892376682717,848,0
"10176",12,0.677011262768547,848,0
"10177",1,0,849,1
"10178",2,0.019883300317298,849,1
"10179",3,0.329157043235689,849,1
"10180",4,0.0753112649212291,849,1
"10181",5,0.528957474948599,849,1
"10182",6,0.312007341806291,849,1
"10183",7,-0.289248716200705,849,1
"10184",8,-0.209426218353419,849,1
"10185",9,-0.680829142123808,849,1
"10186",10,-1.91221965197865,849,1
"10187",11,-1.30921031088136,849,1
"10188",12,-1.78630808575219,849,1
"10189",1,0,850,1
"10190",2,-1.27658507931161,850,1
"10191",3,-1.26058536598839,850,1
"10192",4,-0.282572032629736,850,1
"10193",5,-0.147313750918904,850,1
"10194",6,-1.0457149183957,850,1
"10195",7,-1.83397376122104,850,1
"10196",8,-1.72624969299818,850,1
"10197",9,-0.0658768128010871,850,1
"10198",10,-1.28908536566665,850,1
"10199",11,-2.15774790123329,850,1
"10200",12,-4.54476453133655,850,1
"10201",1,0,851,0
"10202",2,-0.342545108710342,851,0
"10203",3,-1.33244209974839,851,0
"10204",4,-2.3865676947303,851,0
"10205",5,-1.25390942293361,851,0
"10206",6,-1.37396519994605,851,0
"10207",7,-2.08088507900941,851,0
"10208",8,0.675452599240677,851,0
"10209",9,0.0697728633006951,851,0
"10210",10,-0.117199935827648,851,0
"10211",11,-0.665882905251763,851,0
"10212",12,-0.943392153538503,851,0
"10213",1,0,852,0
"10214",2,0.709172139663319,852,0
"10215",3,1.37549459334566,852,0
"10216",4,-0.25047123570701,852,0
"10217",5,-0.0070327056049842,852,0
"10218",6,0.258047259660135,852,0
"10219",7,1.00003295626214,852,0
"10220",8,0.452289028011388,852,0
"10221",9,0.307449926229802,852,0
"10222",10,1.83581351394478,852,0
"10223",11,0.752534018611899,852,0
"10224",12,1.53356219852573,852,0
"10225",1,0,853,1
"10226",2,-0.437433112104693,853,1
"10227",3,0.691822767047031,853,1
"10228",4,1.39937766081365,853,1
"10229",5,0.59342157034655,853,1
"10230",6,1.43502428632352,853,1
"10231",7,4.10143251204243,853,1
"10232",8,4.57422137339337,853,1
"10233",9,3.66616457873203,853,1
"10234",10,2.38085446319292,853,1
"10235",11,3.20363868761446,853,1
"10236",12,3.97343961482324,853,1
"10237",1,0,854,1
"10238",2,0.440824156350686,854,1
"10239",3,-1.14540766722046,854,1
"10240",4,-2.52009293899225,854,1
"10241",5,-2.30842394989272,854,1
"10242",6,-3.44027058493498,854,1
"10243",7,-4.31527136618924,854,1
"10244",8,-3.63479839841189,854,1
"10245",9,-4.76334076889861,854,1
"10246",10,-5.47080699127819,854,1
"10247",11,-5.64265703771697,854,1
"10248",12,-5.95496233133488,854,1
"10249",1,0,855,0
"10250",2,0.66221359579269,855,0
"10251",3,1.41347996746432,855,0
"10252",4,3.07867366528543,855,0
"10253",5,3.00335729566294,855,0
"10254",6,2.49562049994511,855,0
"10255",7,2.35325137433291,855,0
"10256",8,0.689541708990184,855,0
"10257",9,-1.22142550240351,855,0
"10258",10,-1.45269467557333,855,0
"10259",11,-0.748213957470312,855,0
"10260",12,-0.840793033668932,855,0
"10261",1,0,856,0
"10262",2,1.1977064793027,856,0
"10263",3,-0.852000520455189,856,0
"10264",4,0.0273250249544328,856,0
"10265",5,0.251433376418724,856,0
"10266",6,0.000465609606733031,856,0
"10267",7,-0.86173254649376,856,0
"10268",8,-0.245494240172179,856,0
"10269",9,-1.47731004079816,856,0
"10270",10,-1.76819689838051,856,0
"10271",11,-1.27637421093868,856,0
"10272",12,0.785744163713997,856,0
"10273",1,0,857,1
"10274",2,1.08596441288156,857,1
"10275",3,-0.328461322526559,857,1
"10276",4,0.776000723114886,857,1
"10277",5,0.37939149315491,857,1
"10278",6,1.15152919544255,857,1
"10279",7,0.815153522145006,857,1
"10280",8,1.24996468262225,857,1
"10281",9,2.610289244634,857,1
"10282",10,1.88521943997035,857,1
"10283",11,1.60169647135168,857,1
"10284",12,2.76209821554953,857,1
"10285",1,0,858,0
"10286",2,1.90531134954629,858,0
"10287",3,1.12053573412259,858,0
"10288",4,0.9408141615817,858,0
"10289",5,1.36869713955727,858,0
"10290",6,0.977881822129119,858,0
"10291",7,1.68566616130982,858,0
"10292",8,1.322354873334,858,0
"10293",9,1.34068224262708,858,0
"10294",10,0.0199553755417017,858,0
"10295",11,-0.332955793664681,858,0
"10296",12,0.680209151553425,858,0
"10297",1,0,859,1
"10298",2,0.282068517025264,859,1
"10299",3,1.21193141768483,859,1
"10300",4,1.97910462076533,859,1
"10301",5,3.26742597207893,859,1
"10302",6,3.29644852213469,859,1
"10303",7,2.72957794072277,859,1
"10304",8,2.91577366349692,859,1
"10305",9,5.12080217315422,859,1
"10306",10,3.35196418947067,859,1
"10307",11,2.58880710351471,859,1
"10308",12,2.98694389065396,859,1
"10309",1,0,860,1
"10310",2,0.347339582242559,860,1
"10311",3,0.266538249685988,860,1
"10312",4,-0.0246147861080365,860,1
"10313",5,-1.9618017134761,860,1
"10314",6,-1.28396110043728,860,1
"10315",7,-0.557987962844395,860,1
"10316",8,-1.32022025915595,860,1
"10317",9,-0.621392905557057,860,1
"10318",10,-2.10598800504864,860,1
"10319",11,-2.99099678089268,860,1
"10320",12,-2.28775529340553,860,1
"10321",1,0,861,0
"10322",2,-0.174433295870338,861,0
"10323",3,-0.093416199698951,861,0
"10324",4,-0.338092489816888,861,0
"10325",5,-0.341714095070546,861,0
"10326",6,1.08432957700502,861,0
"10327",7,1.63986149022804,861,0
"10328",8,2.04526552601072,861,0
"10329",9,-0.324433167634186,861,0
"10330",10,0.790608715928727,861,0
"10331",11,1.1599925679548,861,0
"10332",12,0.50596178901995,861,0
"10333",1,0,862,0
"10334",2,0.542348888363397,862,0
"10335",3,0.381352195569937,862,0
"10336",4,0.169069127181585,862,0
"10337",5,2.16187515806957,862,0
"10338",6,-0.162275444011177,862,0
"10339",7,-2.05384602544865,862,0
"10340",8,-1.4969065416952,862,0
"10341",9,-1.85514009788898,862,0
"10342",10,-0.827034450142552,862,0
"10343",11,-0.0732808166764326,862,0
"10344",12,-0.79522669182087,862,0
"10345",1,0,863,0
"10346",2,-1.98800818485058,863,0
"10347",3,-1.60522845792185,863,0
"10348",4,-0.908209436300472,863,0
"10349",5,-3.54764827644372,863,0
"10350",6,-2.27542195023085,863,0
"10351",7,-0.626893772009514,863,0
"10352",8,0.485956646598415,863,0
"10353",9,-0.0393205627421819,863,0
"10354",10,-1.65932871388295,863,0
"10355",11,-1.78734099322407,863,0
"10356",12,-0.89016736338128,863,0
"10357",1,0,864,1
"10358",2,-0.262067665542457,864,1
"10359",3,-0.748266802060306,864,1
"10360",4,0.400266240051407,864,1
"10361",5,0.058647193411077,864,1
"10362",6,0.536674755126002,864,1
"10363",7,1.52512361324357,864,1
"10364",8,1.96470490797835,864,1
"10365",9,2.23509710507707,864,1
"10366",10,3.42594491921636,864,1
"10367",11,3.24064315502561,864,1
"10368",12,3.96873787160849,864,1
"10369",1,0,865,1
"10370",2,-0.708560469066864,865,1
"10371",3,0.0430932891649601,865,1
"10372",4,1.85211957502447,865,1
"10373",5,0.891716694219693,865,1
"10374",6,0.0296461540749247,865,1
"10375",7,-0.140284013699671,865,1
"10376",8,0.603736634061963,865,1
"10377",9,1.0464062439963,865,1
"10378",10,1.70727544550209,865,1
"10379",11,3.50311862067175,865,1
"10380",12,3.54956835753877,865,1
"10381",1,0,866,1
"10382",2,2.01978294597822,866,1
"10383",3,2.86341240967496,866,1
"10384",4,2.02913978013949,866,1
"10385",5,1.93111555966032,866,1
"10386",6,1.23201333914865,866,1
"10387",7,2.35629727221732,866,1
"10388",8,2.83473240052158,866,1
"10389",9,3.71016512475559,866,1
"10390",10,2.42183331949601,866,1
"10391",11,3.7149839015796,866,1
"10392",12,3.95561131682576,866,1
"10393",1,0,867,1
"10394",2,1.0161670747073,867,1
"10395",3,0.584789694948261,867,1
"10396",4,-1.28743734583966,867,1
"10397",5,-1.31012385461268,867,1
"10398",6,-1.49859678702661,867,1
"10399",7,-1.9950204516664,867,1
"10400",8,-3.26153300741303,867,1
"10401",9,-4.22436974727161,867,1
"10402",10,-3.31974100313886,867,1
"10403",11,-3.68814066763088,867,1
"10404",12,-1.96377799204338,867,1
"10405",1,0,868,0
"10406",2,-1.63266755467151,868,0
"10407",3,-2.64045641001696,868,0
"10408",4,-2.88985094589996,868,0
"10409",5,-3.02147729662107,868,0
"10410",6,-2.84308215043982,868,0
"10411",7,-3.0204094791506,868,0
"10412",8,-2.53721622298529,868,0
"10413",9,-0.817126544126853,868,0
"10414",10,-1.24073762698882,868,0
"10415",11,-0.0653739540720375,868,0
"10416",12,-0.165958647687637,868,0
"10417",1,0,869,1
"10418",2,0.504834014006971,869,1
"10419",3,-0.0173300905979729,869,1
"10420",4,-0.661832367375478,869,1
"10421",5,0.538728705781868,869,1
"10422",6,-0.226659389740691,869,1
"10423",7,-0.774619939642151,869,1
"10424",8,-0.670465499290577,869,1
"10425",9,-1.07135209825861,869,1
"10426",10,-0.828765464878907,869,1
"10427",11,-1.96117293737794,869,1
"10428",12,-1.07188157353779,869,1
"10429",1,0,870,1
"10430",2,0.190474849781909,870,1
"10431",3,-0.475849552507018,870,1
"10432",4,-0.617682236546637,870,1
"10433",5,-1.5431600557891,870,1
"10434",6,-3.199476534011,870,1
"10435",7,-2.66140607021086,870,1
"10436",8,-3.49050674945441,870,1
"10437",9,-2.79379291187001,870,1
"10438",10,-2.57617753842848,870,1
"10439",11,-1.71552597605401,870,1
"10440",12,-1.41157335333762,870,1
"10441",1,0,871,1
"10442",2,-1.55987194658656,871,1
"10443",3,-1.54649272559744,871,1
"10444",4,-2.50048274789817,871,1
"10445",5,-5.47715555562472,871,1
"10446",6,-6.01748084545052,871,1
"10447",7,-5.66320083079914,871,1
"10448",8,-6.11067368613515,871,1
"10449",9,-6.34045630148157,871,1
"10450",10,-6.14994787043985,871,1
"10451",11,-5.56192290191746,871,1
"10452",12,-6.19311480931962,871,1
"10453",1,0,872,1
"10454",2,-1.80444128544941,872,1
"10455",3,-2.79511046172636,872,1
"10456",4,-2.68459851836257,872,1
"10457",5,-4.45533744043985,872,1
"10458",6,-4.45407142178712,872,1
"10459",7,-4.03491728642986,872,1
"10460",8,-3.76415623565367,872,1
"10461",9,-4.80337931818695,872,1
"10462",10,-4.90154463710851,872,1
"10463",11,-5.04575277255598,872,1
"10464",12,-3.62789733296421,872,1
"10465",1,0,873,0
"10466",2,-1.00060325465702,873,0
"10467",3,-2.14166447434468,873,0
"10468",4,-2.95630423973132,873,0
"10469",5,-4.14956266283193,873,0
"10470",6,-3.27092339904042,873,0
"10471",7,-3.0470067007683,873,0
"10472",8,-2.56231121081644,873,0
"10473",9,-2.45396590191258,873,0
"10474",10,-1.73483257483236,873,0
"10475",11,-2.38897816397503,873,0
"10476",12,-2.46338121809023,873,0
"10477",1,0,874,1
"10478",2,0.796480145017549,874,1
"10479",3,1.24295098843246,874,1
"10480",4,0.492028113438665,874,1
"10481",5,-0.241323062209474,874,1
"10482",6,-0.108190196088043,874,1
"10483",7,-0.456859062964325,874,1
"10484",8,0.035615422040626,874,1
"10485",9,-1.48435180048662,874,1
"10486",10,-1.83408198163878,874,1
"10487",11,-2.09258913876124,874,1
"10488",12,-1.4510290337789,874,1
"10489",1,0,875,1
"10490",2,-0.232526081148527,875,1
"10491",3,0.506639922736022,875,1
"10492",4,0.353988577383615,875,1
"10493",5,1.07370429369025,875,1
"10494",6,-0.317111662393625,875,1
"10495",7,0.530635693061565,875,1
"10496",8,-0.366966200640521,875,1
"10497",9,1.74063404508072,875,1
"10498",10,1.21262575191781,875,1
"10499",11,1.81057567169286,875,1
"10500",12,1.64226617771651,875,1
"10501",1,0,876,0
"10502",2,-1.50403628492474,876,0
"10503",3,-1.0285823235426,876,0
"10504",4,-1.57618362503764,876,0
"10505",5,-1.59992265694233,876,0
"10506",6,-2.58343003831139,876,0
"10507",7,-2.1404397057612,876,0
"10508",8,-2.10347053930531,876,0
"10509",9,0.248810128970697,876,0
"10510",10,0.362196928911085,876,0
"10511",11,0.11247345251476,876,0
"10512",12,1.4372274787146,876,0
"10513",1,0,877,0
"10514",2,-0.793245940987175,877,0
